(.venv) harshinisaidonepudi@dhcp-vl2051-348 mle-module-4-93c3173d-HarshiniDonepudi % python project/run_mnist_multiclass.py
Epoch 24 loss 0.04141653423490373 valid acc 15/16
Epoch 24 loss 0.1287311239044354 valid acc 15/16
Epoch 24 loss 0.08960446376758274 valid acc 15/16
Epoch 24 loss 0.2869592094311204 valid acc 15/16
Epoch 24 loss 0.954859245563069 valid acc 15/16
Epoch 24 loss 0.402158615229238 valid acc 15/16
Epoch 24 loss 0.06981532828766084 valid acc 15/16
Epoch 24 loss 0.060857888453552354 valid acc 15/16
Epoch 24 loss 0.1449180055336004 valid acc 14/16
Epoch 24 loss 0.7022701201310713 valid acc 14/16
Epoch 24 loss 0.03442629991334913 valid acc 14/16
Epoch 24 loss 0.2747238274730341 valid acc 15/16
Epoch 24 loss 0.19267306244667426 valid acc 16/16
Epoch 24 loss 0.1844020630304293 valid acc 15/16
Epoch 24 loss 0.07936581939423888 valid acc 15/16
Epoch 24 loss 0.6553379734767233 valid acc 14/16
Epoch 24 loss 0.353739017806616 valid acc 14/16
Epoch 24 loss 0.2285195239677255 valid acc 14/16
Epoch 24 loss 0.821180035143356 valid acc 14/16
Epoch 24 loss 0.2392249669888482 valid acc 14/16
Epoch 25 loss 2.0178948962738833e-05 valid acc 15/16
Epoch 25 loss 0.21891829230476872 valid acc 16/16
Epoch 25 loss 0.10526715371924168 valid acc 16/16
Epoch 25 loss 0.17199703650965328 valid acc 16/16
Epoch 25 loss 0.01679711055141982 valid acc 16/16
Epoch 25 loss 0.11804152598314027 valid acc 16/16
Epoch 25 loss 0.32963899297288196 valid acc 15/16
Epoch 25 loss 0.5811998744217618 valid acc 15/16
Epoch 25 loss 0.5358755396242858 valid acc 15/16
Epoch 25 loss 0.08934960264961372 valid acc 15/16
Epoch 25 loss 0.28523578175822517 valid acc 16/16
Epoch 25 loss 0.5685592865238719 valid acc 15/16
Epoch 25 loss 0.0956086387526054 valid acc 15/16
Epoch 25 loss 0.18783713980847577 valid acc 15/16
Epoch 25 loss 0.24407019986045345 valid acc 16/16
Epoch 25 loss 0.06964179929079098 valid acc 16/16
Epoch 25 loss 0.35502328512675885 valid acc 15/16
Epoch 25 loss 0.4740802807460056 valid acc 16/16
Epoch 25 loss 0.24976773821117512 valid acc 16/16
Epoch 25 loss 0.19001803699914324 valid acc 16/16
Epoch 25 loss 0.5921074886464849 valid acc 15/16
Epoch 25 loss 0.22480528048032172 valid acc 15/16
Epoch 25 loss 0.06428200365775595 valid acc 15/16
Epoch 25 loss 0.05665185160642932 valid acc 15/16
Epoch 25 loss 0.2574560847313675 valid acc 15/16
Epoch 25 loss 0.4103673011434221 valid acc 15/16
Epoch 25 loss 0.2539019153596824 valid acc 16/16
Epoch 25 loss 0.12430580769171595 valid acc 16/16
Epoch 25 loss 0.257757257350713 valid acc 16/16
Epoch 25 loss 0.03247182444215059 valid acc 16/16
Epoch 25 loss 0.1529262439892255 valid acc 16/16
Epoch 25 loss 0.1165639014521528 valid acc 16/16
Epoch 25 loss 0.03855754808984793 valid acc 16/16
Epoch 25 loss 0.2306913477210087 valid acc 16/16
Epoch 25 loss 0.20159221905247443 valid acc 16/16
Epoch 25 loss 0.11051383332229682 valid acc 16/16
Epoch 25 loss 0.0834268280467441 valid acc 16/16
Epoch 25 loss 0.06688205329521793 valid acc 16/16
Epoch 25 loss 0.29863201825106384 valid acc 15/16
Epoch 25 loss 0.2150199153958003 valid acc 16/16
Epoch 25 loss 0.2754814307910657 valid acc 16/16
Epoch 25 loss 0.09233077048211177 valid acc 16/16
Epoch 25 loss 0.07847851296464887 valid acc 16/16
Epoch 25 loss 0.0848857095195176 valid acc 16/16
Epoch 25 loss 0.45930987869572926 valid acc 16/16
Epoch 25 loss 0.06016994330506416 valid acc 16/16
Epoch 25 loss 0.36930637357868423 valid acc 16/16
Epoch 25 loss 0.34062772572733 valid acc 16/16
Epoch 25 loss 0.0990350511573605 valid acc 16/16
Epoch 25 loss 0.03484482640693866 valid acc 16/16
Epoch 25 loss 0.07332800984460328 valid acc 16/16
Epoch 25 loss 0.0204841887152059 valid acc 16/16
Epoch 25 loss 0.21710808656547712 valid acc 16/16
Epoch 25 loss 0.19318004948374556 valid acc 16/16
Epoch 25 loss 0.2619895346646688 valid acc 16/16
Epoch 25 loss 0.12940554327263726 valid acc 16/16
Epoch 25 loss 0.0998873943678919 valid acc 16/16
Epoch 25 loss 0.020414332409078167 valid acc 16/16
Epoch 25 loss 0.3909366256728786 valid acc 16/16
Epoch 25 loss 0.36559475786468887 valid acc 16/16
Epoch 25 loss 0.10650146455684978 valid acc 16/16
Epoch 25 loss 0.21174305088837317 valid acc 16/16
Epoch 25 loss 0.6758556189629543 valid acc 16/16
