.venv) harshinisaidonepudi@dhcp-vl2051-348 mle-module-4-93c3173d-HarshiniDonepudi % python project/run_mnist_multiclass.py
Epoch 24 loss 0.13628820757520496 valid acc 14/16
Epoch 24 loss 0.29501170928457937 valid acc 13/16
Epoch 24 loss 1.2908751037648043 valid acc 15/16
Epoch 24 loss 0.3514219305954219 valid acc 15/16
Epoch 24 loss 0.4706191761185608 valid acc 15/16
Epoch 24 loss 0.7407881524201516 valid acc 15/16
Epoch 24 loss 0.5430667093653018 valid acc 15/16
Epoch 24 loss 0.439028054764258 valid acc 15/16
Epoch 24 loss 0.5670157669483017 valid acc 14/16
Epoch 24 loss 0.9676236135183977 valid acc 14/16
Epoch 24 loss 0.24612794038848246 valid acc 15/16
Epoch 24 loss 0.5703609801554499 valid acc 15/16
Epoch 24 loss 0.21592275924614637 valid acc 15/16
Epoch 24 loss 0.12399864669655515 valid acc 15/16
Epoch 24 loss 0.8535230023958702 valid acc 14/16
Epoch 24 loss 0.14996665994431385 valid acc 15/16
Epoch 24 loss 0.41087955837906465 valid acc 15/16
Epoch 24 loss 0.43611620383046756 valid acc 15/16
Epoch 24 loss 0.14847632464151583 valid acc 14/16
Epoch 24 loss 0.8119637126819024 valid acc 15/16
Epoch 24 loss 1.9769121588665617 valid acc 15/16
Epoch 24 loss 0.5134551230870045 valid acc 15/16
Epoch 24 loss 1.262894176498035 valid acc 15/16
Epoch 24 loss 0.6269055872758381 valid acc 14/16
Epoch 24 loss 0.3322712651931293 valid acc 14/16
Epoch 24 loss 0.4482169058413451 valid acc 15/16
Epoch 24 loss 0.561167429567292 valid acc 15/16
Epoch 24 loss 0.2824366030162629 valid acc 15/16
Epoch 24 loss 0.1983625037720536 valid acc 15/16
Epoch 24 loss 0.5905193533099278 valid acc 14/16
Epoch 24 loss 0.48477407251774046 valid acc 15/16
Epoch 24 loss 0.12192903828907388 valid acc 15/16
Epoch 24 loss 0.8190237240260274 valid acc 15/16
Epoch 25 loss 0.0020962947334809763 valid acc 15/16
Epoch 25 loss 0.34647080870759933 valid acc 15/16
Epoch 25 loss 0.21850666823064382 valid acc 15/16
Epoch 25 loss 0.5995157061833785 valid acc 14/16
Epoch 25 loss 0.8429082634518029 valid acc 14/16
Epoch 25 loss 0.13251690966725346 valid acc 14/16
Epoch 25 loss 0.7552290973152564 valid acc 15/16
Epoch 25 loss 1.127544355157902 valid acc 14/16
Epoch 25 loss 1.3811811588256382 valid acc 14/16
Epoch 25 loss 0.7704820568887956 valid acc 13/16
Epoch 25 loss 0.16686021369693116 valid acc 14/16
Epoch 25 loss 0.3834748967340095 valid acc 15/16
Epoch 25 loss 0.7174242863502296 valid acc 15/16
Epoch 25 loss 0.3894078326567081 valid acc 12/16
Epoch 25 loss 0.5331264969853958 valid acc 14/16
Epoch 25 loss 1.4255205831559785 valid acc 14/16
Epoch 25 loss 0.8903780634992517 valid acc 15/16
Epoch 25 loss 0.8789570101830281 valid acc 14/16
Epoch 25 loss 1.0197034251365027 valid acc 14/16
Epoch 25 loss 0.7027284860999696 valid acc 15/16
Epoch 25 loss 0.6059616649839624 valid acc 15/16
Epoch 25 loss 0.4442258230122937 valid acc 15/16
Epoch 25 loss 0.2360420438202782 valid acc 15/16
Epoch 25 loss 0.5450623547190634 valid acc 15/16
Epoch 25 loss 0.5644679591575618 valid acc 15/16
Epoch 25 loss 0.48505935926614374 valid acc 15/16
Epoch 25 loss 0.19665666623159508 valid acc 15/16
Epoch 25 loss 0.7244304137612609 valid acc 16/16
Epoch 25 loss 0.40380970708838293 valid acc 16/16
Epoch 25 loss 0.11550919233698684 valid acc 16/16
Epoch 25 loss 0.6586202420838732 valid acc 14/16
Epoch 25 loss 0.5043912243239546 valid acc 15/16
Epoch 25 loss 0.6285011640271545 valid acc 13/16
Epoch 25 loss 0.5330003110018625 valid acc 15/16
Epoch 25 loss 0.1974633165006099 valid acc 15/16
Epoch 25 loss 0.7253024355258308 valid acc 14/16
Epoch 25 loss 0.26181053642796126 valid acc 14/16
Epoch 25 loss 1.7401639139745573 valid acc 14/16
Epoch 25 loss 0.44370959421724965 valid acc 14/16
Epoch 25 loss 0.30716943783212475 valid acc 15/16
Epoch 25 loss 0.44617293940463343 valid acc 14/16
Epoch 25 loss 0.2165807724617229 valid acc 14/16
Epoch 25 loss 0.3882692012950516 valid acc 15/16
Epoch 25 loss 0.15739585860584232 valid acc 15/16
Epoch 25 loss 0.9299210349829414 valid acc 16/16
Epoch 25 loss 0.21750974258214834 valid acc 15/16
Epoch 25 loss 0.18011087330670966 valid acc 15/16
Epoch 25 loss 0.8839918022094362 valid acc 15/16
Epoch 25 loss 0.32741088788568196 valid acc 15/16
Epoch 25 loss 0.4366762484563601 valid acc 15/16
Epoch 25 loss 0.082307994192755 valid acc 16/16
Epoch 25 loss 0.8657448847017931 valid acc 16/16
Epoch 25 loss 0.4684292348351864 valid acc 16/16
Epoch 25 loss 0.4788890594490489 valid acc 16/16
Epoch 25 loss 0.842063554687895 valid acc 16/16
Epoch 25 loss 0.2577582422158762 valid acc 16/16
Epoch 25 loss 0.4725895547126136 valid acc 16/16
Epoch 25 loss 0.0929873857418961 valid acc 16/16
Epoch 25 loss 0.2569396065554218 valid acc 16/16
Epoch 25 loss 0.3297191710158888 valid acc 16/16
Epoch 25 loss 0.3351501899303558 valid acc 16/16
Epoch 25 loss 0.09125221780301 valid acc 16/16
Epoch 25 loss 0.17238577835985186 valid acc 16/16
